1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43
0.0,11.390226430524535,25.45502713019781,16.428661071514544,21.10664073646177,14.933417214296991,6.8368866994316635,7.4940357411431835,11.566237381356697,6.20257495089429,14.592150094975768,12.215659184526382,14.1856003173265,14.273547181624322,11.119583856944338,14.248831468678233,14.708792844003714,14.709482018247769,11.990676944965465,24.654798823725713,11.040125920868078,29.221235851274628,23.491506960891876,21.602450081176077,11.378323523437686,11.058483101121293,15.444063038027648,16.641238104572594,17.81104302313617,11.320310775250663,17.323240518493805,12.873483341953618,13.640873916061144,19.341849958338408,16.499698986068196,21.95425909830862,13.784857990031147,16.41940491900754,17.608554439246717,19.484114209435145,15.220588106636802,17.36865710072787,14.708027556327034
11.390226430524535,0.0,31.00769072785081,11.050200249842405,11.51650724637729,13.619615393078364,11.362794943716622,11.447418579548572,12.942764582816622,11.3956340253449,15.953888249794531,13.566130613212843,15.546966278807226,15.635277118800463,16.720156053874305,12.970260445217653,16.069746676886556,16.072624169510526,11.645663323812666,11.979051205011272,16.671094676852896,12.116746501421595,11.022065714743743,11.263720557692436,6.29125195964867,11.761081514575423,16.82546856337209,18.015291074254872,16.4255777914597,12.56928331781542,15.959000135658759,14.214953045825144,12.353644014866614,17.98689150033485,15.111091801160782,20.58950625698379,12.395846271352532,15.081931985407003,18.979391554087243,18.09646923327218,13.830362376993179,16.006708879960634,13.319156737956977
25.45502713019781,31.00769072785081,0.0,14.49704005465256,33.224675232583635,14.333960434858643,24.445259812920227,27.26533254600888,12.177160444131493,25.749906281472487,15.179434216397606,12.79352208176454,14.772492182112412,14.860720314599813,22.08225450074316,13.657726070883692,15.295580113112893,15.297759999109278,11.76072574263849,11.20015231876816,19.397548263941545,11.338494731685474,16.69643489964937,26.42268084782235,30.704290341244146,11.274438015195948,16.057166254900174,17.252804672810463,17.20555359570306,11.867242787992467,16.712467931106602,13.47244138733944,13.0458682230433,18.733464555363213,15.886560611550124,21.36266209938802,13.172066020531773,15.841550272219884,18.219362640298833,18.870674762310394,14.609207317724504,16.75837974610669,14.095078838306822
16.428661071514544,11.050200249842405,14.49704005465256,0.0,24.63596838563723,14.61887020249296,15.798867307046198,18.553054307441084,11.896098005138633,16.522703484076363,14.932731137588934,12.552960104997577,14.526038346512324,14.61406268638693,31.578414267671604,13.942158900932952,15.0492737865196,15.050297988285287,11.781785606267356,36.07484949340811,28.340900001618056,11.068562437067902,18.29152182328007,19.453583524944,11.037113771590121,11.081138695617433,15.777824711283383,16.97142697567552,17.46842411410934,11.58641774628385,16.994993637660798,13.187712595305038,13.330598571123918,19.017056761801086,16.161150449668423,21.612229088706744,13.44595136945987,16.079760440490496,17.93737132111621,19.1462632211193,14.880051007336222,17.041195934199642,14.36925233859483
21.10664073646177,11.51650724637729,33.224675232583635,24.63596838563723,0.0,15.13361732031714,22.786682321301413,22.669559061253516,11.500024052007943,19.90500627354225,14.680187352349964,12.362257772478886,14.277902756751526,14.364327874084093,11.336297482825119,14.473165095895109,14.79740577404441,14.793889657046208,11.65572168587482,29.950233309726958,11.187993289794823,33.03076378765863,36.96306299907435,13.655248204099797,11.493437859961407,24.27832752273477,15.356598081624004,16.530191741891137,17.837792146457026,11.05286460437453,17.468503904358425,12.71132172526628,13.857709146259332,19.4995059861404,16.5856630181762,21.92502862336999,13.87854671149315,16.367323793067023,17.488780424256046,19.571051629927872,15.290932995828792,17.51734039399328,14.797801547114563
14.933417214296991,13.619615393078364,14.333960434858643,14.61887020249296,15.13361732031714,0.0,14.893203006623548,14.974157476496028,16.494786486393807,14.948273952009341,19.21219684400241,16.88671531722496,18.815924492247596,18.902902159095106,13.821547407193108,29.06203647609603,19.321694631673175,19.33327342012919,14.683301624899826,15.491692004973249,13.9469875510113,15.630631056603104,14.427771273426226,14.883028762167244,13.645179167332088,15.342667647041102,20.345516939322266,21.555745105244984,13.630615446880535,16.184628543681203,12.477948782011868,17.805474862556416,11.29648387130489,14.437757277921962,12.074007405650015,17.85819615859735,11.575451792090258,13.294164306837699,22.52650480477827,14.807572300338467,11.457994931794513,12.51063061097291,11.20568321801993
6.8368866994316635,11.362794943716622,24.445259812920227,15.798867307046198,22.786682321301413,14.893203006623548,0.0,7.820986341044186,11.60356331011765,7.981341557878707,14.609103665668485,12.229022463651631,14.202367502448865,14.290417145221998,11.084104626945372,14.206797336090101,14.725608342049561,14.726764615613959,12.01371773985014,25.560521759394437,11.013170842529995,30.178584586344364,21.77702512645429,22.700818551188263,11.352194302297733,11.10659424100804,15.478220723861707,16.677130195594778,17.786573960054575,11.37156488198757,17.28732392991854,12.915517254138244,13.599818655968608,19.304506507963623,16.469611458160767,21.93506055547639,13.75533342332051,16.403693585424623,17.645007638940555,19.453353449958488,15.192509730958992,17.332418284358912,14.678268545627729
7.4940357411431835,11.447418579548572,27.26533254600888,18.553054307441084,22.669559061253516,14.974157476496028,7.820986341044186,0.0,11.52151429943731,8.309828978387383,14.526148176157035,12.147322110291523,14.119466092547137,14.207483782208195,11.167675598340999,14.286463854555333,14.642699176788462,14.643706403188567,12.063442666020562,22.74203505479433,11.097769196271186,27.364070311643996,24.070854994428732,23.909111647410455,11.436761220581122,11.108243330368335,15.394643898026265,16.594152182713238,17.871058371358203,11.307195340946187,17.370428512830024,12.836405248832731,13.680257667556557,19.386992372348242,16.554099709090323,22.018587973789742,13.83988502936932,16.486107484496827,17.562252568115305,19.537753610604383,15.277130864028422,17.415396665826943,14.762795514668134
11.566237381356697,12.942764582816622,12.177160444131493,11.896098005138633,11.500024052007943,16.494786486393807,11.60356331011765,11.52151429943731,0.0,11.554901108615859,13.229772559742964,11.125170519916255,12.836502057066244,12.9201880659917,12.685767757693368,15.80377679408841,13.346419904843984,13.339020066517039,12.993746702653413,11.006908001285714,12.594256975189076,34.00921167614786,12.072089738548035,11.753684222881464,12.926904076345503,11.69834443611532,13.882710847965717,15.075646032058845,19.33058513215329,28.15870417973727,18.889256908939654,11.336041512791397,15.1999548978172,20.907926845755515,18.051723055232326,23.42480429316661,15.336980856265683,17.865870920833807,16.042440010648157,21.037814665463074,16.764629689053713,18.934819025486775,16.260000221852692
6.20257495089429,11.3956340253449,25.749906281472487,16.522703484076363,19.90500627354225,14.948273952009341,7.981341557878707,8.309828978387383,11.554901108615859,0.0,14.595664714396,12.22196896731133,14.189276150749386,14.277144822600714,11.131376067513724,14.265327481863618,14.712393555453193,14.712762102716212,11.964465532072278,24.601731518867492,11.045546036466728,29.112261222646055,24.3891071668071,20.605448728304317,11.382785118851935,11.02267994395789,15.434764021828432,16.630476556108796,17.81338193974948,11.295026037425913,17.334398102915756,12.857626033188698,13.6565465777976,19.35414873483964,16.506270268980895,21.952774468500223,13.791160190607016,16.415636198788416,17.59730265604159,19.491133575840465,15.225691003254084,17.380077802491904,14.714432737278447
