1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43
0.0,83.4135858314721,36.81904883435605,20.57158992872618,28.991953325631183,296.0050328578195,3.306396058976994,4.48926433405773,93.9742428814018,2.164634911609722,275.52900569854603,132.93955107158297,251.13601903959,256.4128308974593,67.17503141666027,254.929888120694,282.5275706402228,282.5689210948661,119.44061669792784,35.378637882706286,62.40755525208468,43.598224532294324,33.28471252960538,29.884410146116938,82.69941140626119,63.50898606727766,326.6437822816589,398.47428627435573,468.6625813881701,79.21864651503975,439.3944311096283,172.40900051721707,218.45243496366862,560.5109975003044,389.9819391640918,717.255545898517,227.0914794018688,385.16429514045234,456.51326635480314,569.0468525661087,313.23528639820813,442.1194260436722,282.481653379622
83.4135858314721,0.0,46.81384331013146,63.01201499054422,90.99043478263746,217.17692358470185,81.76769662299726,86.84511477291431,176.5658749689973,83.73804152069411,357.2332949876719,213.96783679277064,332.8179767284335,338.1166271280278,21.096280896973752,178.21562671305915,364.18480061319343,364.3574501706315,98.73979942876002,118.74307230067633,21.007970418335212,127.00479008529564,61.323942884624515,75.82323346154612,2.324253527367606,105.66489087452536,409.5281138023255,480.9174644552923,385.53466748758194,154.15699906892527,357.5400081395256,252.8971827495086,141.2186408919968,479.213490020091,306.6655080696469,635.3703754190273,143.75077628115196,304.91591912442016,538.7634932452345,485.78815399633083,229.82174261959076,360.402532797638,199.14940427741857
36.81904883435605,46.81384331013146,0.0,17.094672098374605,50.80441541865055,260.0376260915185,35.001467663256406,40.07759858281598,130.62962664788955,37.34983130665047,310.7660529838563,167.61132490587238,286.3495309267447,291.64321887598874,30.74805810133769,219.46356425302153,317.73480678677356,317.86559994655676,105.64354455830939,72.00913912608956,25.915586875094778,80.30968390112844,21.05358281936886,38.56082552608022,46.26772261423946,76.46628091175683,363.4299752940104,435.16828036862773,432.3332157421836,112.03456727954801,402.748075866396,208.3464832403664,182.75209338259802,524.0078733217929,353.19363669300736,681.7597259632813,190.3239612319063,350.49301633319305,493.16175841792995,532.2404857386236,276.5524390634703,405.5027847664014,245.70473029840937
20.57158992872618,63.01201499054422,17.094672098374605,0.0,35.34474309414701,277.13221214957764,19.437961152683155,24.39549775339395,113.76588030831802,20.740866271337453,295.963868255336,153.17760629985463,271.56230079073947,276.8437611832158,47.84114568180888,236.52953405597708,302.956427191176,303.01787929711725,106.90713637604136,55.934729088134596,42.013620002912496,64.1137462240741,23.924739281904127,26.0164503448992,62.226826295407264,64.86832173704596,346.669482677003,418.2856185405311,448.10544684656037,95.18506477703106,419.69961825964793,191.26275571830232,199.83591426743504,541.0234057080651,369.66902698010534,696.7337453224046,206.75708216759213,364.78562642942984,476.2422792669727,548.775793267158,292.80306044017334,422.47175605197856,262.1551403156898
28.991953325631183,90.99043478263746,50.80441541865055,35.34474309414701,0.0,308.0170392190284,32.016028178342545,31.805206310256327,90.00144312047655,26.829011292376045,280.8112411409979,141.73546634873318,256.6741654050916,261.85967244504565,80.17784896950712,268.38990575370656,287.84434644266463,287.6333794227725,99.34330115248925,44.91041995750852,71.27959738768939,50.45537481778552,57.533513398333824,15.579446767379634,89.60627159768441,34.700989540922585,321.3958848974403,391.81150451346826,470.2675287874215,63.1718762624718,448.1102342615055,162.67930351597678,231.46254877555992,569.970359168424,395.13978109057183,715.5017174021995,232.71280268958898,382.03942758402127,449.3268254553627,574.2630977956724,317.4559797497275,451.04042363959667,287.86809282687386
296.0050328578195,217.17692358470185,260.0376260915185,277.13221214957764,308.0170392190284,0.0,293.5921803974128,298.4494485897617,389.68718918362845,296.8964371205605,552.7318106401445,413.2029190334976,528.9554695348556,534.1741295457064,229.29284443158653,43.31166565697285,559.3016779003906,559.9964052077513,280.99809749398963,329.50152029839495,236.81925306067805,337.83786339618615,265.6662764055735,292.98172573003467,218.71075003992527,320.56005882246615,620.7310163593359,693.344706314699,217.83692681283213,371.0777126208722,148.6769269207121,468.3284917533849,77.78903227829338,266.26543667531774,124.44044433900089,471.49176951584104,94.52710752541546,197.64985841026194,751.5902882866961,288.4543380203081,87.47969590767083,150.6378366583746,72.34099308119576
3.306396058976994,81.76769662299726,35.001467663256406,19.437961152683155,32.016028178342545,293.5921803974128,0.0,5.077775413879536,96.213798607059,5.366414804181671,276.54621994010915,133.74134781909794,252.14205014693198,257.4250287133199,65.04627761672232,252.40784016540604,283.5365005229737,283.6058769368375,120.8230643910084,37.00893916690998,60.790250551799744,45.32145225541985,30.19864522761772,31.86147339213887,81.13165813786401,66.39565446048235,328.69324343170246,400.6278117356866,467.1944376032744,82.2938929192542,437.23943579511234,174.93103524829462,215.9891193581165,558.2703904778175,388.176687489646,716.1036333285836,225.32000539923058,384.2216151254774,458.7004583364334,567.2012069975093,311.5505838575395,439.94509706153474,280.6961127376637
4.48926433405773,86.84511477291431,40.07759858281598,24.39549775339395,31.805206310256327,298.4494485897617,5.077775413879536,0.0,91.29085796623855,5.95769216109729,271.5688905694221,128.83932661749134,247.16796555282824,252.4490269324917,70.06053590045993,257.1878312733199,278.5619506073077,278.622384191314,123.80655996123369,31.935663098629792,65.86615177627112,40.25532656095919,34.327538989971714,34.03640096533882,86.20567323486729,66.49459982210008,323.67863388157593,395.6491309627942,472.2635022814921,78.43172045677116,442.22571076980137,170.1843149299639,220.81546005339337,563.2195423408946,393.2459825454194,721.1152784273845,230.39310176215915,389.1664490698096,453.73515408691827,572.265216636263,316.62785184170525,444.9237999496165,285.76773088008804
93.9742428814018,176.5658749689973,130.62962664788955,113.76588030831802,90.00144312047655,389.68718918362845,96.213798607059,91.29085796623855,0.0,93.29406651695155,193.7863535845778,67.5102311949753,170.19012342397465,175.211283959502,161.14606546160206,348.2266076453047,200.78519429063903,200.3412039910223,179.62480215920473,60.41448007714282,155.65541851134452,52.21658101706614,124.32538431288211,105.22105337288792,175.6142445807302,101.90066616691921,232.962650877943,304.53876192353067,559.8351079291974,41.68566752352709,533.3554145363793,80.1624907674838,311.997293869032,654.4756107453309,483.10338331393956,805.4882575899966,320.2188513759409,471.95225525002843,362.54640063888945,662.2688799277844,405.8777813432227,536.0891415292065,375.6000133111616
2.164634911609722,83.73804152069411,37.34983130665047,20.740866271337453,26.829011292376045,296.8964371205605,5.366414804181671,5.95769216109729,93.29406651695155,0.0,275.73988286376,133.31813803867985,251.35656904496315,256.62868935604286,67.88256405082346,255.91964891181715,282.7436133271916,282.76572616297267,117.8679319243367,35.28311673396148,62.73276218800365,43.4020702007629,34.90039290025278,28.08980771094777,82.96710713111611,61.36079663747333,326.085841309706,397.8285933665278,468.80291638496874,77.70156224555471,440.0638861749453,171.45756199132185,219.392794667856,561.2489240903784,390.3762161388537,717.1664681100133,227.4696114364209,384.93817192730495,455.8381593624954,569.4680145504278,313.54146019524507,442.8046681495142,282.8659642367068
